car_make,car_model,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Toyota,Corolla,2003,139000,,,White,,,            Drive          ,,Perfect inside out,6000
Honda,Accord,2016,80000,,,Red,,,            Drive          ,,Perfect inside out,40000
Hyundai,Azera,2014,189000,,,Black,,,            Drive          ,,Perfect inside out,20000
Kia,Rio,2013,177000,,,White,,,            Drive          ,,Perfect inside out,12000
Chevrolet,Traverse,2012,273000,Automatic,Petrol,Gold,4.0,3600.0,            Front Wheel Drive          ,6,Minor wear and tear,27500
Hyundai,Creta,2020,13500,Automatic,Petrol,Silver,5.0,1591.0,            Front Wheel Drive          ,4,Perfect inside out,60000
GMC,Yukon,2018,34358,Automatic,Petrol,Black,5.0,5328.0,            All Wheel Drive          ,8,Perfect inside out,190200
Toyota,Avalon,2013,235000,,,White,,,            Drive          ,,Perfect inside out,22000
Toyota,Yaris,2015,263000,,,White,,,            Drive          ,,Perfect inside out,16000
Toyota,Camry,2016,358000,,,White,,,            Drive          ,,Perfect inside out,21000
Toyota,Rav4,2014,100000,,,White,,,            Drive          ,,Perfect inside out,15000
Hyundai,Elantra,2017,217000,,,White,,,            Drive          ,,Perfect inside out,28000
Suzuki,Vitara,2015,203000,,,White,,,            Drive          ,,Perfect inside out,23000
Kia,Sportage,2017,69000,,,Silver,,,            Drive          ,,Perfect inside out,40000
Toyota,Land,2015,218000,,,White,,,            Drive          ,,Perfect inside out,48000
Toyota,Land,2004,460000,,,Green,,,            Drive          ,,Perfect inside out,32000
Toyota,Hilux,2016,340000,,,White,,,            Drive          ,,Perfect inside out,36000
Hyundai,Tucson,2014,244000,,,White,,,            Drive          ,,Perfect inside out,18000
Toyota,Corolla,2010,195000,,,White,,,            Drive          ,,Perfect inside out,13500
Hyundai,Elantra,2017,280,,,Blue,,,            Drive          ,,Perfect inside out,28000
Hyundai,Accent,2017,92000,,,White,,,            Drive          ,,Perfect inside out,38000
Hyundai,Santa,2014,208000,,,Brown,,,            Drive          ,,Perfect inside out,27000
Hyundai,Accent,2017,13000,,,White,,,            Drive          ,,Perfect inside out,20000
Hyundai,Elantra,2019,76000,,,Silver,,,            Drive          ,,Perfect inside out,30000
Audi,A8,2011,76000,,,Red,,,            Drive          ,,Perfect inside out,25000
Hyundai,Accent,2016,195000,,,White,,,            Drive          ,,Perfect inside out,27000
Toyota,Yaris,2010,200000,,,White,,,            Drive          ,,Perfect inside out,8000
Kia,Rio,2013,82000,,,Silver,,,            Drive          ,,Perfect inside out,15000
Toyota,Camry,2020,70000,,,Silver,,,            Drive          ,,Perfect inside out,16000
Toyota,Corolla,2012,320000,,,Red,,,            Drive          ,,Perfect inside out,10000
Toyota,Camry,2015,275000,,,White,,,            Drive          ,,Perfect inside out,12000
Toyota,Corolla,2013,150000,,,Gray,,,            Drive          ,,Perfect inside out,10000
Cadillac,CT6,2017,87000,,,Silver,,,            Drive          ,,Perfect inside out,50000
Toyota,Camry,2005,250000,,,Gray,,,            Drive          ,,Perfect inside out,8000
Hyundai,Creta,2019,69016,Automatic,Petrol,Gray,5.0,1591.0,            Front Wheel Drive          ,4,Perfect inside out,51000
Dodge,Durango,2017,155000,Automatic,Petrol,White,4.0,3600.0,            Rear Wheel Drive          ,6,Perfect inside out,80000
Chevrolet,Impala,2018,102408,Automatic,Petrol,Black,4.0,3564.0,            Front Wheel Drive          ,6,Perfect inside out,66000
Ford,EcoSport,2015,188000,Automatic,,Silver,,,            Drive          ,4,,28000
Toyota,Rav4,2012,127000,Automatic,,Brown,,,            Drive          ,4,,42800
Ford,Focus,2018,77000,Automatic,,Gold,,,            Drive          ,4,,35000
Volkswagen,Touareg,2014,87000,Automatic,,Silver,,,            Drive          ,6,,72000
Chevrolet,Malibu,2013,170000,Automatic,,Black,,,            Drive          ,4,,30000
GMC,Yukon,2014,371000,Automatic,,Gold,,,            Drive          ,8,,55000
Toyota,Yaris,2015,131000,Manual,,Grey,,,            Drive          ,4,,22000
Dodge,Challenger,2012,149000,Automatic,,Black,,,            Drive          ,6,,41000
Chevrolet,Tahoe,2011,380000,Automatic,,Red,,,            Drive          ,8,,30000
Kia,Sorento,2016,140000,Automatic,,Silver,,,            Drive          ,6,,45000
Lincoln,MKT,2013,177000,Automatic,,White,,,            Drive          ,6,,59000
Lexus,LS,2012,299000,Automatic,,Black,,,            Drive          ,8,,89500
Cadillac,SRX,2015,66400,Automatic,,Black,,,            Drive          ,6,,80000
BMW,7,2014,93000,Automatic,,White,,,            Drive          ,6,,110000
Ford,Mustang,2022,500,Automatic,,Black,,,            Drive          ,8,,230000
Suzuki,Jimny,2021,7000,Automatic,,Black,,,            Drive          ,4,,90000
Ford,Crown,2011,397000,Automatic,,,,,            Drive          ,8,,25000
Ford,Explorer,2015,256000,Automatic,,Red,,,            Drive          ,6,,56000
Ford,Edge,2014,84000,Automatic,,White,,,            Drive          ,6,,53000
Honda,CR-V,2013,323000,Automatic,,Blue,,,            Drive          ,4,,37000
Renault,Duster,2015,135000,Automatic,,Green,,,            Drive          ,4,,28000
Chevrolet,Traverse,2012,167000,Automatic,,Silver,,,            Drive          ,6,,25000
Mitsubishi,Outlander,2019,48000,Automatic,,White,,,            Drive          ,4,,73500
Toyota,Avanza,2015,195000,Automatic,,Silver,,,            Drive          ,4,,25000
Chevrolet,Camaro,2011,202000,Automatic,,Silver,,,            Drive          ,6,,40000
Hyundai,Elantra,2017,117000,Automatic,,Blue,,,            Drive          ,4,,41000
Ford,Taurus,2021,66000,Automatic,,Black,,,            Drive          ,4,,128000
Mitsubishi,Pajero,2020,22000,Automatic,,White,,,            Drive          ,6,,100000
BMW,X5,2018,44600,Automatic,,Black,,,            Drive          ,8,,225000
Ford,Taurus,2015,136000,Automatic,,Red,,,            Drive          ,6,,55000
Audi,A4,2021,33000,Automatic,,Silver,,,            Drive          ,4,,195000
Cadillac,ESCALADE,2017,90000,Automatic,,Black,,,            Drive          ,8,,189000
Kia,Sportage,2015,165000,Automatic,,White,,,            Drive          ,4,,32000
Peugeot,RCZ,2012,180000,Automatic,,Grey,,,            Drive          ,4,,30800
Chevrolet,Suburban,2013,337000,Automatic,,Red,,,            Drive          ,8,,56000
Chevrolet,Silverado,2015,251000,Automatic,,Grey,,,            Drive          ,8,,51200
Ford,Mustang,2018,34000,Automatic,,Black,,,            Drive          ,8,,180000
GMC,Acadia,2014,151000,Automatic,,Gold,,,            Drive          ,6,,47000
Hyundai,Grand,2018,115000,Automatic,,Grey,,,            Drive          ,6,,75000
Kia,Sorento,2015,218000,Automatic,,,,,            Drive          ,6,,35000
Porsche,Cayenne,2021,22000,Automatic,,Red,,,            Drive          ,8,,620000
Changan,CS75,2020,90000,Automatic,,White,,,            Drive          ,4,,60000
Ford,F-150,2017,69000,Automatic,,Grey,,,            Drive          ,6,,240000
Lexus,ES,2019,39000,Automatic,,Grey,,,            Drive          ,4,,175000
Toyota,Avanza,2017,130000,Automatic,,White,,,            Drive          ,4,,35000
Ford,Expedition,2021,4000,Automatic,,Other,,,            Drive          ,6,,222000
Mercedes-Benz,GLA,2016,216000,Automatic,,White,,,            Drive          ,4,,65000
Ford,Expedition,2013,243000,Automatic,,Brown,,,            Drive          ,8,,46800
Honda,Accord,2015,97000,Automatic,,Gold,,,            Drive          ,4,,70000
Porsche,Panamera,2014,63000,Automatic,,Black,,,            Drive          ,6,,165000
Land Rover,Rover,2016,37000,Automatic,,Blue,,,            Drive          ,6,,205000
Genesis,G80,2016,57000,Automatic,,Brown,,,            Drive          ,8,,110000
Nissan,X-Trail,2015,208000,Automatic,,Blue,,,            Drive          ,4,,44000
Suzuki,Swift,2022,4000,Automatic,,Red,,,            Drive          ,4,,62000
Toyota,Land,2018,71000,Automatic,,White,,,            Drive          ,8,,200000
Ford,Explorer,2018,10,Automatic,Petrol,Black,5.0,3497.0,            All Wheel Drive          ,6,Perfect inside out,25000
Hyundai,Grand,2018,48000,Automatic,Diesel,White,4.0,2500.0,            All Wheel Drive          ,6,Perfect inside out,42000
Toyota,Corolla,2018,221,Automatic,Petrol,White,4.0,1600.0,            Front Wheel Drive          ,4,Perfect inside out,33000
Hyundai,Accent,2013,187000,Automatic,Petrol,Black,4.0,1400.0,            Front Wheel Drive          ,4,Perfect inside out,21000
Hyundai,Tucson,2016,76000,,,Black,,,            Drive          ,,Perfect inside out,25000
Toyota,Hilux,2012,300000,,,White,,,            Drive          ,,Perfect inside out,21000
Hyundai,Elantra,2012,360000,,,White,,,            Drive          ,,Perfect inside out,13000
Hyundai,Elantra,2018,220000,,,Black,,,            Drive          ,,Perfect inside out,26000
Toyota,Corolla,2009,320000,,,Gray,,,            Drive          ,,Perfect inside out,10000
Nissan,Patrol,2019,115000,,,Black,,,            Drive          ,,Perfect inside out,155000
Toyota,Corolla,2012,234000,,,Black,,,            Drive          ,,Perfect inside out,15000
Audi,S3,2011,76000,,,Red,,,            Drive          ,,Perfect inside out,25000
Toyota,Camry,2016,120000,,,White,,,            Drive          ,,Perfect inside out,20000
Hyundai,Elantra,2016,106000,,,Brown,,,            Drive          ,,Perfect inside out,20000
Toyota,Corolla,2007,268000,,,Silver,,,            Drive          ,,Perfect inside out,15000
Toyota,Camry,2004,50000,,,Blue,,,            Drive          ,,Perfect inside out,8000
Toyota,Camry,2007,188000,,,White,,,            Drive          ,,Perfect inside out,8000
Hyundai,Tucson,2016,154000,,,Silver,,,            Drive          ,,Perfect inside out,17000
Toyota,Corolla,2007,98000,,,Silver,,,            Drive          ,,Perfect inside out,8000
Toyota,Yaris,2013,253000,,,White,,,            Drive          ,,Perfect inside out,10000
Toyota,Corolla,2014,230000,,,White,,,            Drive          ,,Perfect inside out,18000
Toyota,Camry,2019,27000,,,White,,,            Drive          ,,Perfect inside out,50000
Toyota,Camry,2010,200000,,,White,,,            Drive          ,,Perfect inside out,17000
Hyundai,Accent,2008,300000,,,Gray,,,            Drive          ,,Perfect inside out,10000
Toyota,Hilux,2017,250000,,,White,,,            Drive          ,,Perfect inside out,20000
Toyota,Camry,2017,100000,,,White,,,            Drive          ,,Perfect inside out,40000
Hyundai,Tucson,2022,5000,,,Black,,,            Drive          ,,Perfect inside out,123000
Toyota,Camry,2006,210000,Manual,Petrol,White,4.0,2000.0,            Front Wheel Drive          ,4,Perfect inside out,7000
Toyota,Camry,2004,100000,,,Gray,,,            Drive          ,,Perfect inside out,10000
Toyota,Corolla,2014,170000,,,White,,,            Drive          ,,Perfect inside out,18000
Toyota,Corolla,2010,160000,,,White,,,            Drive          ,,Perfect inside out,12500
Toyota,Yaris,2014,76096,,,Silver,,,            Drive          ,,Perfect inside out,20000
Toyota,Camry,2014,230000,,,White,,,            Drive          ,,Perfect inside out,19000
Chevrolet,Traverse,2012,250000,Automatic,Petrol,White,4.0,3600.0,            All Wheel Drive          ,6,Normal wear and tear with a few issues,22000
Toyota,Camry,2017,150000,Automatic,Petrol,Gray,4.0,2500.0,            Front Wheel Drive          ,4,Minor wear and tear,75000
Mercedes-Benz,300/350/380,2012,136000,Automatic,Petrol,White,4.0,,            Rear Wheel Drive          ,6,Perfect inside out,100000
Chevrolet,Caprice,2004,1300000,Automatic,Petrol,Silver,4.0,507.0,            Rear Wheel Drive          ,8,Normal wear and tear with a few issues,12000
Toyota,Camry,2015,88000,,,Red,,,            Drive          ,,Perfect inside out,25000
Toyota,Corolla,2006,176000,,,Silver,,,            Drive          ,,Perfect inside out,8000
Toyota,Camry,2004,253600,,,Silver,,,            Drive          ,,Perfect inside out,6000
Toyota,Camry,2004,62315,,,Gold,,,            Drive          ,,Perfect inside out,6000
Toyota,Fortuner,2014,160000,,,White,,,            Drive          ,,Perfect inside out,24000
Toyota,Fortuner,2012,110000,,,Gold,,,            Drive          ,,Perfect inside out,18000
Mazda,CX-9,2016,108000,Automatic,Petrol,Silver,5.0,3.0,            Front Wheel Drive          ,6,Minor wear and tear,66000
Toyota,Fortuner,2012,110000,,,White,,,            Drive          ,,Perfect inside out,18000
Toyota,Camry,2008,135000,,,White,,,            Drive          ,4,Perfect inside out,12000
Toyota,Camry,2015,213000,Automatic,Petrol,White,4.0,2500.0,            Front Wheel Drive          ,4,Perfect inside out,45000
Hyundai,County,2019,61000,,,Black,,,            Drive          ,,Perfect inside out,45000
Toyota,Corolla,2013,287000,,,White,,,            Drive          ,,Perfect inside out,15000
Toyota,Hilux,2010,136000,,,White,,,            Drive          ,,Perfect inside out,26000
Toyota,Corolla,2017,287000,,,White,,,            Drive          ,,Perfect inside out,17000
Toyota,Camry,2019,27000,,,White,,,            Drive          ,,Perfect inside out,35000
Toyota,Rav4,2018,85000,,,White,,,            Drive          ,,Perfect inside out,45000
Hyundai,Elantra,2016,75000,,,Gray,,,            Drive          ,,Perfect inside out,20000
Toyota,Granvia,2001,426000,,,White,,,            Drive          ,,Perfect inside out,20000
Hyundai,Avante,2016,195000,,,White,,,            Drive          ,,Perfect inside out,18000
Hyundai,Elantra,2019,77000,,,Silver,,,            Drive          ,,Perfect inside out,30000
Toyota,Camry,2004,300000,,,Silver,,,            Drive          ,,Perfect inside out,6000
Hyundai,Elantra,2016,84000,,,Black,,,            Drive          ,,Perfect inside out,13000
Toyota,Corolla,2012,100000,,,White,,,            Drive          ,,Perfect inside out,15000
Toyota,Corolla,2015,206000,,,White,,,            Drive          ,,Perfect inside out,17000
Hyundai,Elantra,2016,210000,,,White,,,            Drive          ,,Perfect inside out,15000
Hyundai,Tucson,2016,300000,,,White,,,            Drive          ,,Perfect inside out,30000
Toyota,Camry,2008,400000,,,White,,,            Drive          ,,Perfect inside out,14000
Toyota,Yaris,2015,109000,,,White,,,            Drive          ,,Perfect inside out,18500
Toyota,Rav4,2014,364000,,,White,,,            Drive          ,,Perfect inside out,27000
Toyota,Land,2013,177000,,,White,,,            Drive          ,,Perfect inside out,37000
Toyota,Corolla,2013,11000,,,White,,,            Drive          ,,Perfect inside out,20000
Hyundai,Elantra,2012,196000,,,Silver,,,            Drive          ,,Perfect inside out,14000
Toyota,Corolla,2012,163000,,,White,,,            Drive          ,,Perfect inside out,10000
Hyundai,Elantra,2016,77000,,,Black,,,            Drive          ,,Perfect inside out,16000
BMW,X5,2016,80000,Automatic,Diesel,White,4.0,2000.0,            All Wheel Drive          ,4,Perfect inside out,130000
Lexus,ES,2019,35951,Automatic,Petrol,White,4.0,,            Front Wheel Drive          ,6,Perfect inside out,70000
Hyundai,Elantra,2013,241850,Manual,Petrol,White,4.0,1591.0,            Rear Wheel Drive          ,4,Normal wear and tear with a few issues,16000
Kia,Optima,2012,317000,Automatic,,Silver,,,            Drive          ,4,,22000
Chevrolet,Malibu,2017,102000,Automatic,,Red,,,            Drive          ,4,,50000
Kia,Rio,2013,151000,Automatic,,Silver,,,            Drive          ,4,,20000
Jeep,Cherokee,2011,187000,Automatic,,Gold,,,            Drive          ,6,,27000
GMC,Yukon,2015,141000,Automatic,,Grey,,,            Drive          ,8,,110000
Audi,Q5,2014,233000,Automatic,,White,,,            Drive          ,4,,49000
Toyota,Avalon,2013,360000,Automatic,,White,,,            Drive          ,6,,48000
Hyundai,Genesis,2013,171000,Automatic,,Black,,,            Drive          ,6,,36000
Toyota,Corolla,2018,105000,Automatic,,Black,,,            Drive          ,4,,55000
Chevrolet,Traverse,2012,170000,Automatic,,Black,,,            Drive          ,6,,29000
Changan,CS85,2021,25000,Automatic,,Black,,,            Drive          ,4,,95000
Hyundai,Sonata,2018,92000,Automatic,,,,,            Drive          ,4,,66000
