car_make,car_model,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Audi,A8,2016,130000,Automatic,Petrol,Brown,,2729.2704912876643,            Drive          ,6,Perfect inside out,95000
BMW,7,2015,61000,Automatic,Petrol,Black,,3000.0,            Drive          ,6,Perfect inside out,148000
Ford,Explorer,2010,353000,Automatic,Petrol,White,,3497.0,            Drive          ,6,Perfect inside out,30000
Hyundai,Azera,2021,65000,Automatic,Petrol,white,,3500.0,            Drive          ,6,Perfect inside out,110000
Toyota,Camry,2016,78000,Automatic,Petrol,White,4.0,2500.0,            Front Wheel Drive          ,4,Perfect inside out,20000
Toyota,Camry,2006,293000,Automatic,Petrol,Blue,,2500.0,            Drive          ,,Perfect inside out,12000
Hyundai,H1,2016,83000,Automatic,Petrol,White,,2729.2704912876643,            Drive          ,,Perfect inside out,35000
Isuzu,D-MAX,2016,155000,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,92000
Toyota,Camry,2014,36500,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,21000
Hyundai,Santa,2014,208000,Automatic,Petrol,Burgundy,,2400.0,            Drive          ,,Perfect inside out,27000
Chevrolet,Captiva,2021,17000,Automatic,Petrol,Brown,4.0,1.0,            Front Wheel Drive          ,4,Perfect inside out,68000
Ford,Edge,2008,400000,Automatic,Petrol,Blue,4.0,2000.0,            All Wheel Drive          ,6,Normal wear and tear with a few issues,14000
Toyota,Corolla,2013,157000,Automatic,Petrol,White,,1800.0,            Drive          ,,Perfect inside out,28000
Toyota,Fortuner,2015,165000,Automatic,Petrol,Yellow,,2500.0,            Drive          ,,Perfect inside out,55000
Toyota,Fortuner,2014,157000,Automatic,Petrol,Black,,2500.0,            Drive          ,,Perfect inside out,50000
Toyota,Fortuner,2012,258000,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,44000
Hyundai,Santa,2012,150000,Automatic,Petrol,White,,2400.0,            Drive          ,,Perfect inside out,32000
Mitsubishi,Pajero,2016,116031,Automatic,Petrol,White,5.0,3800.0,            All Wheel Drive          ,6,Perfect inside out,56000
Toyota,Yaris,2012,83000,Manual,Petrol,Blue,4.0,1496.0,            Front Wheel Drive          ,4,Perfect inside out,18000
Ford,EcoSport,2014,117000,Automatic,Petrol,Gray,,2729.2704912876643,            Drive          ,NaN,Perfect inside out,23500
Hyundai,Sonata,2016,162000,Automatic,Petrol,Gray,4.0,2400.0,            Front Wheel Drive          ,4,Perfect inside out,26000
Hyundai,Elantra,2016,130,Automatic,Diesel,Gray,4.0,1800.0,            Front Wheel Drive          ,4,Perfect inside out,20000
Hyundai,Accent,2005,500000,Manual,Petrol,Blue,4.0,1591.0,            Front Wheel Drive          ,4,Normal wear and tear with a few issues,9000
Kia,Optima,2006,346533,Automatic,Petrol,Blue,4.0,2400.0,            All Wheel Drive          ,6,Normal wear and tear with a few issues,8000
Hyundai,Tucson,2016,191000,Automatic,Petrol,white,,1999.0,            Drive          ,4,Perfect inside out,60000
Toyota,Land,2016,230000,Automatic,Petrol,white,,5700.0,            Drive          ,8,Perfect inside out,152000
BMW,7,2012,213000,Automatic,Petrol,white,,3000.0,            Drive          ,6,Perfect inside out,54000
Infiniti,QX60,2016,82000,Automatic,Petrol,white,,3496.0,            Drive          ,6,Perfect inside out,95000
Nissan,Patrol,2019,98000,Automatic,Petrol,Black,,5552.0,            Drive          ,6,Perfect inside out,162500
BMW,X5,2019,63000,Automatic,Petrol,white,,2998.0,            Drive          ,6,Perfect inside out,260000
Toyota,Sequoia,2014,274000,Automatic,Petrol,white,,5700.0,            Drive          ,8,Perfect inside out,75000
Renault,Symbol,2016,142131,Automatic,Petrol,White,4.0,1600.0,            Front Wheel Drive          ,4,Perfect inside out,17000
Chrysler,300,2012,170000,Automatic,Petrol,White,4.0,3600.0,            Rear Wheel Drive          ,6,Minor wear and tear,54000
Toyota,Corolla,2015,130,Automatic,Petrol,White,4.0,1800.0,            Front Wheel Drive          ,4,Perfect inside out,25000
Porsche,Panamera,2013,80000,Automatic,Petrol,Bronze,4.0,2995.0,            All Wheel Drive          ,6,Perfect inside out,140000
Hyundai,Elantra,2016,105,Automatic,Petrol,White,4.0,1800.0,            Front Wheel Drive          ,4,Perfect inside out,20000
Toyota,Corolla,2016,150,Automatic,Petrol,White,4.0,1800.0,            Front Wheel Drive          ,4,Perfect inside out,25000
Hyundai,Elantra,2020,70000,Automatic,Petrol,White,,1800.0,            Drive          ,4,Perfect inside out,66000
BMW,6,2014,226000,Automatic,Petrol,white,,2500.0,            Drive          ,6,Perfect inside out,82000
Ford,Expedition,2010,422000,Automatic,Petrol,white,,5400.0,            Drive          ,8,Perfect inside out,28000
BMW,7,2014,143000,Automatic,Petrol,white,,3000.0,            Drive          ,6,Perfect inside out,90000
Mercedes-Benz,E-Class,2018,1295,Automatic,Petrol,white,,3400.0,            Drive          ,,Perfect inside out,182000
Porsche,Cayenne,2015,154000,Automatic,Petrol,white,,4425.0,            Drive          ,8,Perfect inside out,215000
Dodge,Charger,2015,36000,Automatic,Petrol,white,,3600.0,            Drive          ,6,Perfect inside out,81000
Chevrolet,Tahoe,2018,198000,Automatic,Petrol,white,,5300.0,            Drive          ,8,Perfect inside out,100000
Hyundai,Grand,2014,260000,Automatic,Petrol,white,,1197.0,            Drive          ,6,Perfect inside out,36000
MG,GS,2019,40000,Automatic,Petrol,Orange,,2729.2704912876643,            Drive          ,4,Perfect inside out,65000
Lexus,RX,2013,77000,Automatic,Petrol,white,,306.0,            Drive          ,6,Perfect inside out,94000
Jeep,Wrangler,2017,164000,Manual,Petrol,white,,2000.0,            Drive          ,6,Perfect inside out,90000
Mercedes-Benz,GLE-Class,2018,74000,Automatic,Petrol,white,,2729.2704912876643,            Drive          ,6,Perfect inside out,285000
Mercedes-Benz,E-Class,2018,57000,Automatic,Petrol,white,,3400.0,            Drive          ,8,Perfect inside out,399000
Toyota,Rav4,2012,273000,Automatic,Petrol,white,,2500.0,            Drive          ,4,Perfect inside out,34000
Toyota,Corolla,2016,190000,Automatic,Petrol,White,,1800.0,            Drive          ,,Perfect inside out,34000
Kia,Cerato,2017,300000,Automatic,Petrol,White,,2000.0,            Drive          ,,Perfect inside out,28000
Hyundai,Elantra,2014,200000,Automatic,Petrol,White,,1800.0,            Drive          ,,Perfect inside out,27000
Toyota,Rav4,2011,270000,Automatic,Petrol,Red,,2500.0,            Drive          ,,Perfect inside out,32000
Hyundai,Elantra,2015,270000,Automatic,Petrol,Black,,1800.0,            Drive          ,,Perfect inside out,32000
Toyota,Fortuner,2020,52000,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,86000
Hyundai,Santa,2012,280000,Automatic,Petrol,Silver,,2400.0,            Drive          ,,Perfect inside out,27000
Toyota,Corolla,2013,300000,Automatic,Petrol,Gold,,1800.0,            Drive          ,,Perfect inside out,27000
Toyota,Land,2012,320000,Automatic,Petrol,White,,5700.0,            Drive          ,,Perfect inside out,72000
Toyota,Fortuner,2014,150000,Automatic,Petrol,Black,,2500.0,            Drive          ,,Perfect inside out,46000
Toyota,Corolla,2012,277000,Automatic,Petrol,Silver,,1800.0,            Drive          ,,Perfect inside out,24000
Toyota,Rav4,2012,218000,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,28000
Hyundai,Tucson,2013,380000,Automatic,Petrol,White,,1999.0,            Drive          ,,Perfect inside out,32000
Toyota,Land,2012,250000,Automatic,Petrol,Silver,,5700.0,            Drive          ,,Perfect inside out,75000
Toyota,Land,2013,100000,Automatic,Petrol,Gray,,5700.0,            Drive          ,,Perfect inside out,85000
Hyundai,Sonata,2013,180000,Automatic,Petrol,White,,2400.0,            Drive          ,,Perfect inside out,30000
Hyundai,Elantra,2016,300000,Automatic,Petrol,Gray,,1800.0,            Drive          ,,Perfect inside out,32000
Toyota,Land,2012,320000,Automatic,Petrol,Gray,,5700.0,            Drive          ,6,Perfect inside out,72000
Toyota,Land,2012,32000,Automatic,Petrol,Gray,,5700.0,            Drive          ,,Perfect inside out,72000
Hyundai,Accent,2015,180000,Automatic,Petrol,Gray,,1591.0,            Drive          ,,Perfect inside out,26000
Hyundai,Sonata,2012,300000,Automatic,Petrol,White,,2400.0,            Drive          ,,Perfect inside out,27000
Hyundai,Sonata,2013,400000,Automatic,Petrol,White,,2400.0,            Drive          ,,Perfect inside out,28000
Toyota,Fortuner,2013,182000,Automatic,Petrol,Gray,,2500.0,            Drive          ,,Perfect inside out,26000
Toyota,Fortuner,2013,186000,Automatic,Petrol,White,,2500.0,            Drive          ,,Perfect inside out,20000
Toyota,Fortuner,2014,157000,Automatic,Petrol,Black,,2500.0,            Drive          ,,Perfect inside out,62000
Kia,Cadenza,2019,120000,Automatic,Petrol,Bronze,,2729.2704912876643,            Drive          ,,Perfect inside out,56000
Lexus,ES,2016,208000,Automatic,Petrol,White,,3500.0,            Drive          ,6,Perfect inside out,125000
Hyundai,Santa,2013,304000,Automatic,Petrol,Brown,,2400.0,            Drive          ,6,Perfect inside out,40000
Ford,Edge,2013,160000,Automatic,Petrol,White,,2000.0,            Drive          ,6,Perfect inside out,43000
Mercedes-Benz,E-Class,2014,189000,Automatic,Petrol,Blue,,3400.0,            Drive          ,6,Perfect inside out,90000
Chevrolet,Malibu,2014,240000,Automatic,Petrol,White,,1500.0,            Drive          ,6,Perfect inside out,28000
Chevrolet,Impala,2016,119000,Automatic,Petrol,Red,,3564.0,            Drive          ,6,Perfect inside out,55000
BMW,7,2012,164000,Automatic,Petrol,Grey,,3000.0,            Drive          ,6,Perfect inside out,55000
Ford,Expedition,2014,147000,Automatic,Petrol,Blue,,5400.0,            Drive          ,8,Perfect inside out,58800
Toyota,Camry,2017,150000,Automatic,Petrol,White,,2500.0,            Drive          ,4,Perfect inside out,52000
Chevrolet,Tahoe,2017,157000,Automatic,Petrol,Gold,,5300.0,            Drive          ,8,Perfect inside out,135000
Ford,Mustang,2016,117000,Automatic,Petrol,Yellow,,4066.0,            Drive          ,6,Perfect inside out,90000
Toyota,Land,2015,372000,Automatic,Petrol,white,,5700.0,            Drive          ,8,Perfect inside out,122000
Lexus,LX,2011,432000,Automatic,Petrol,White,,3400.0,            Drive          ,8,Perfect inside out,110000
Hyundai,Accent,2019,88000,Automatic,Petrol,White,,1591.0,            Drive          ,4,Perfect inside out,42800
Nissan,Sunny,2016,237000,Automatic,Petrol,Silver,,1499.0,            Drive          ,4,Perfect inside out,28000
Nissan,Patrol,2017,132000,Automatic,Petrol,White,,5552.0,            Drive          ,6,Perfect inside out,135000
Toyota,Land,2018,40000,Automatic,Petrol,White,5.0,5700.0,            All Wheel Drive          ,4,Perfect inside out,128000
Volkswagen,Touareg,2014,111900,Automatic,Petrol,White,5.0,3600.0,            All Wheel Drive          ,6,Perfect inside out,50000
Mercedes-Benz,S-Class,2011,123000,Automatic,Petrol,White,4.0,550.0,            Drive          ,8,Perfect inside out,150000
Mercedes-Benz,G,2019,38000,Automatic,Petrol,White,5.0,2729.2704912876643,            All Wheel Drive          ,8,Perfect inside out,825000
Hyundai,Elantra,2016,18000,Automatic,Petrol,Silver,4.0,1800.0,            Front Wheel Drive          ,4,Perfect inside out,33000
Kia,Rio,2014,152000,Automatic,Petrol,Beige,4.0,1600.0,            Front Wheel Drive          ,4,Perfect inside out,14000
Jeep,Grand,2021,8600,Automatic,Petrol,Black,,1197.0,            Drive          ,6,Perfect inside out,186000
GMC,Acadia,2012,164000,Automatic,Petrol,Silver,,3600.0,            Drive          ,6,Perfect inside out,23000
Dodge,Charger,2020,124000,Automatic,Petrol,Red,,3600.0,            Drive          ,6,Perfect inside out,131000
Dodge,Durango,2014,267000,Automatic,Petrol,Gold,,3600.0,            Drive          ,8,Perfect inside out,63000
Ford,Expedition,2013,274000,Automatic,Petrol,Grey,,5400.0,            Drive          ,8,Perfect inside out,46000
Land Rover,Rover,2012,164000,Automatic,Petrol,Grey,,4395.0,            Drive          ,6,Perfect inside out,41000
Hyundai,Sonata,2016,310000,Automatic,Petrol,White,,2400.0,            Drive          ,4,Perfect inside out,35000
Kia,Cerato,2017,189000,Automatic,Petrol,white,,2000.0,            Drive          ,4,Perfect inside out,28500
Jeep,Wrangler,2017,80000,Automatic,Petrol,Grey,,2000.0,            Drive          ,6,Perfect inside out,106500
Audi,Q7,2010,275000,Automatic,Petrol,Brown,,2729.2704912876643,            Drive          ,8,Perfect inside out,40000
BMW,7,2017,46000,Automatic,Petrol,White,,3000.0,            Drive          ,4,Perfect inside out,185000
Toyota,Camry,2017,189000,Automatic,Petrol,White,,2500.0,            Drive          ,4,Perfect inside out,75000
Chevrolet,Tahoe,2017,224000,Automatic,Petrol,Gold,,5300.0,            Drive          ,8,Perfect inside out,100000
Lexus,RX,2019,69000,Automatic,Petrol,Black,,306.0,            Drive          ,6,Perfect inside out,186000
Audi,TT,2016,148000,Automatic,Petrol,Red,,2729.2704912876643,            Drive          ,4,Perfect inside out,115000
Toyota,Land,2002,22000,Automatic,Petrol,White,,5700.0,            Drive          ,,Perfect inside out,48000
Toyota,Hiace,2004,220000,Automatic,Petrol,White,,2694.0,            Drive          ,,Perfect inside out,16000
Hyundai,Sonata,2013,400000,Automatic,Petrol,Gray,,2400.0,            Drive          ,,Perfect inside out,29000
Lexus,LX,2015,500000,Automatic,Petrol,White,,3400.0,            Drive          ,,Perfect inside out,87000
Toyota,Land,2010,350000,Automatic,Petrol,White,,5700.0,            Drive          ,,Perfect inside out,59000
Hyundai,Sonata,2014,220000,Automatic,Petrol,Gray,,2400.0,            Drive          ,,Perfect inside out,29000
Hyundai,Accent,2015,180000,Automatic,Petrol,Silver,,1591.0,            Drive          ,,Perfect inside out,26000
Hyundai,Sonata,2013,144000,Automatic,Petrol,Red,,2400.0,            Drive          ,,Perfect inside out,30000
Hyundai,Sonata,2015,350000,Automatic,Petrol,Gray,,2400.0,            Drive          ,,Perfect inside out,33000
Hyundai,Sonata,2012,340000,Automatic,Petrol,White,,2400.0,            Drive          ,,Perfect inside out,27000
Hyundai,Sonata,2013,400000,Automatic,Petrol,White,,2400.0,            Drive          ,,Perfect inside out,29000
Hyundai,Santa,2009,220000,Automatic,Petrol,Black,,2400.0,            Drive          ,,Perfect inside out,24000
Toyota,Fortuner,2008,560000,Automatic,Petrol,White,5.0,2500.0,            All Wheel Drive          ,4,Perfect inside out,30000
Nissan,GT-R,2014,157,Manual,Petrol,White,2.0,2729.2704912876643,            All Wheel Drive          ,4,Perfect inside out,30000
Kia,Sportage,2014,147,Automatic,Petrol,Orange,4.0,2000.0,            Front Wheel Drive          ,4,Perfect inside out,38000
Hyundai,Elantra,2015,140000,Automatic,Petrol,White,4.0,1800.0,            Front Wheel Drive          ,4,Perfect inside out,15000
Cadillac,XT5,2017,122000,Automatic,Petrol,White,4.0,2729.2704912876643,            All Wheel Drive          ,6,Minor wear and tear,105000
Toyota,Camry,2016,96000,Automatic,Petrol,Beige,4.0,2500.0,            Front Wheel Drive          ,4,Perfect inside out,32000
Toyota,Corolla,2016,46000,Automatic,Petrol,White,4.0,1800.0,            Front Wheel Drive          ,4,Perfect inside out,23000
Mercedes-Benz,A250,2017,73500,Automatic,Petrol,Gray,5.0,2000.0,            Front Wheel Drive          ,4,Perfect inside out,86000
Mercedes-Benz,S-Class,2017,95000,Automatic,Petrol,Black,,2999.0,            Drive          ,8,Perfect inside out,270000
Lexus,GX,2015,196000,Automatic,Petrol,white,,2302.0,            Drive          ,8,Perfect inside out,125000
Nissan,Patrol,2016,375000,Automatic,Petrol,White,,5552.0,            Drive          ,8,Perfect inside out,105000
Ford,Crown,2011,256000,Automatic,Petrol,Gold,,2729.2704912876643,            Drive          ,8,Perfect inside out,22000
Chevrolet,Tahoe,2017,135000,Automatic,Petrol,Red,,5300.0,            Drive          ,8,Perfect inside out,147500
Nissan,Maxima,2018,113000,Automatic,Petrol,Black,,3498.0,            Drive          ,6,Perfect inside out,80000
Chevrolet,Suburban,2015,222000,Automatic,Petrol,Silver,,5300.0,            Drive          ,8,Perfect inside out,74000
Mazda,CX-9,2015,362000,Automatic,Petrol,White,,2500.0,            Drive          ,6,Perfect inside out,47000
Hyundai,Sonata,2017,176000,Automatic,Petrol,White,,2400.0,            Drive          ,4,Perfect inside out,44000
Nissan,370Z,2014,164000,Manual,Petrol,Silver,,2729.2704912876643,            Drive          ,6,Perfect inside out,80000
